crusade,2,1
crusader,2,1
crush,-1,-1
crushing,-1,-1
cry,-2,-1
culpable,-2,-1
cuplrit,-2,-1
cumbersome,-2,-1
cure-all,2,1
cure-all,2,1
curious,2,1
curiously,2,1
curse,-2,-1
curse,-2,-1
cursed,-2,-1
cursed,-2,-1
curses,-2,-1
cursory,-1,-1
curt,-1,-1
cuss,-2,-1
cut,-1,-1
cute,2,1
cutthroat,-2,-1
cynical,-2,-1
cynicism,-2,-1
damage,-1,-1
damage,-1,-1
damaging,-1,-1
damn,-2,-1
damn,-2,-1
damn,-2,-1
damnable,-2,-1
damnably,-2,-1
damnation,-2,-1
damned,-2,-1
damning,-2,-1
dance,1,1
dance,1,1
danger,-1,-1
danger,-1,-1
dangerous,-1,-1
dangerousness,-2,-1
dangerousness,-2,-1
dangle,-2,-1
dare,2,1
daring,2,1
daringly,2,1
dark,-1,-1
darken,-1,-1
darkness,-1,-1
darling,2,1
darn,-2,-1
dash,-1,-1
dashing,2,1
dastard,-2,-1
dastardly,-2,-1
daunt,-2,-1
daunting,-2,-1
dauntingly,-2,-1
dauntless,2,1
dawdle,-2,-1
dawn,1,1
daydream,2,1
daydreamer,2,1
daze,-2,-1
dazed,-2,-1
dazzle,2,1
dazzled,2,1
dazzling,2,1
dead,-1,-1
deadbeat,-2,-1
deadlock,-2,-1
deadlock,-2,-1
deadly,-1,-1
deadweight,-2,-1
deaf,-1,-1
deal,1,1
dear,2,1
dearth,-2,-1
death,-1,-1
debacle,-2,-1
debase,-2,-1
debasement,-2,-1
debaser,-2,-1
debatable,-2,-1
debate,-2,-1
debauch,-2,-1
debaucher,-2,-1
debauchery,-2,-1
debilitate,-1,-1
debilitating,-1,-1
debility,-1,-1
decadence,-2,-1
decadent,-2,-1
decay,-2,-1
decay,-2,-1
decayed,-2,-1
deceit,-2,-1
deceitful,-2,-1
deceitfully,-2,-1
deceitfulness,-2,-1
deceiving,-2,-1
deceive,-2,-1
deceiver,-2,-1
deceivers,-2,-1
decent,1,1
decency,1,1
deception,-2,-1
deception,-2,-1
deceptive,-2,-1
deceptive,-2,-1
deceptively,-2,-1
decide,0,0
decisive,1,1
decisiveness,1,1
decisiveness,1,1
declaim,-2,-1
decline,-1,-1
decline,-1,-1
declining,-1,-1
decrease,-1,-1
decrease,-1,-1
decreasing,-1,-1
decrement,-1,-1
decrepit,-2,-1
decrepitude,-2,-1
decry,-2,-1
dedicated,2,1
deduce,0,0
deep,0,0
deep,-1,-1
deeply,0,0
deepening,-2,-1
deepening,-2,-1
defamation,-2,-1
defamations,-2,-1
defamatory,-2,-1
defame,-2,-1
defeat,-1,-1
defeat,-1,-1
defect,-1,-1
defective,-2,-1
defend,1,1
defender,2,1
defender,2,1
defensive,-1,-1
deference,2,1
defense,1,1
defiance,-2,-1
defiance,-2,-1
defiant,-2,-1
defiantly,-2,-1
deficiency,-1,-1
deficient,-1,-1
defile,-2,-1
defiler,-2,-1
definite,1,1
definitely,1,1
definitive,1,1
definitive,1,1
definitively,2,1
deflationary,1,1
deform,-1,-1
deformed,-1,-1
defrauding,-2,-1
defrauding,-2,-1
deft,2,1
defunct,-2,-1
defy,-2,-1
degenerate,-2,-1
degenerate,-2,-1
degenerately,-2,-1
degeneration,-2,-1
degradation,-2,-1
degrade,-2,-1
degrading,-2,-1
degradingly,-2,-1
dehumanization,-2,-1
dehumanize,-2,-1
deign,-2,-1
deject,-2,-1
dejected,-2,-1
dejectedly,-2,-1
dejection,-2,-1
delectable,2,1
delicacy,1,1
delicate,1,1
delicious,2,1
delight,2,1
delight,2,1
delighted,2,1
delightful,2,1
delightful,2,1
delightfully,2,1
delightfulness,2,1
delinquency,-1,-1
delinquent,-1,-1
delirious,-2,-1
delirium,-2,-1
delude,-2,-1
deluded,-2,-1
deluge,-1,-1
delusion,-2,-1
delusion,-2,-1
delusional,-2,-1
delusional,-2,-1
delusions,-2,-1
delusions,-2,-1
demand,0,0
demand,0,0
demand,0,0
demands,0,0
demands,0,0
demean,-2,-1
demeaning,-2,-1
demise,-2,-1
democratic,1,1
demolish,-1,-1
demolisher,-1,-1
demon,-2,-1
demonic,-2,-1
demonize,-2,-1
demonize,-2,-1
demoralize,-2,-1
demoralizing,-2,-1
demoralizingly,-2,-1
demystify,2,1
denial,-2,-1
denigrate,-2,-1
deny,-2,-1
denounce,-2,-1
denunciate,-2,-1
denunciation,-2,-1
denunciations,-2,-1
dependable,1,1
dependent,0,0
dependent,0,0
deplete,-1,-1
deplorable,-2,-1
deplorable,-2,-1
deplorably,-2,-1
deplore,-2,-1
deploring,-2,-1
deploringly,-2,-1
deprave,-2,-1
depraved,-2,-1
depravedly,-2,-1
deprecate,-2,-1
depress,-1,-1
depressed,-2,-1
depressing,-2,-1
depressing,-2,-1
depressingly,-2,-1
depression,-1,-1
depression,-1,-1
deprive,-2,-1
deprived,-2,-1
deride,-2,-1
derision,-2,-1
derisive,-2,-1
derisively,-2,-1
derisiveness,-2,-1
derogatory,-2,-1
desecrate,-2,-1
deserve,2,1
deserved,2,1
deservedly,2,1
deserving,2,1
desert,-2,-1
desertion,-2,-1
desiccate,-2,-1
desiccated,-2,-1
desirable,2,1
desire,2,1
desire,2,1
desire,2,1
desirous,2,1
desolate,-2,-1
desolately,-2,-1
desolation,-2,-1
despair,-2,-1
despair,-2,-1
despairing,-2,-1
despairingly,-2,-1
desperate,-2,-1
desperately,-2,-1
desperation,-2,-1
despicable,-2,-1
despicably,-2,-1
despise,-2,-1
despised,-2,-1
despised,-2,-1
despite,-2,-1
despoil,-2,-1
despoiler,-2,-1
despondence,-2,-1
despondency,-2,-1
despondent,-2,-1
despondently,-2,-1
despot,-2,-1
despotic,-2,-1
despotism,-2,-1
despotism,-2,-1
destabilisation,-2,-1
destabilisation,-2,-1
destine,1,1
destined,1,1
destinies,2,1
destinies,2,1
destiny,2,1
destiny,0,0
destiny,0,0
destitute,-2,-1
destitution,-2,-1
destroy,-1,-1
destroyer,-2,-1
destroyer,-2,-1
destruction,-1,-1
destructive,-2,-1
desultory,-2,-1
deter,-1,-1
deteriorate,-1,-1
deteriorating,-1,-1
deteriorating,-1,-1
deterioration,-1,-1
determination,2,1
determination,2,1
deterrent,-1,-1
detest,-2,-1
detestable,-2,-1
detestably,-2,-1
detract,-1,-1
detraction,-1,-1
detriment,-2,-1
detrimental,-2,-1
devastate,-2,-1
devastated,-2,-1
devastating,-2,-1
devastatingly,-2,-1
devastation,-1,-1
deviate,-1,-1
deviate,-1,-1
deviate,-1,-1
deviation,-1,-1
devil,-2,-1
devilish,-2,-1
devilishly,-2,-1
devilment,-2,-1
devilry,-2,-1
devious,-2,-1
deviously,-2,-1
deviousness,-2,-1
devoid,-2,-1
devote,2,1
devoted,2,1
devotee,2,1
devotion,2,1
devout,1,1
dexterity,1,1
dexterous,2,1
dexterously,2,1
dextrous,2,1
diabolic,-2,-1
diabolical,-2,-1
diabolically,-2,-1
diametrically,-2,-1
diatribe,-2,-1
diatribes,-2,-1
dictator,-1,-1
dictatorial,-1,-1
differ,-1,-1
difference,0,0
difference,0,0
difficult,-1,-1
difficulties,-1,-1
difficulties,-1,-1
difficulty,-2,-1
difficulty,-2,-1
diffidence,-2,-1
diffidence,-2,-1
dig,-1,-1
dig,1,1
dignified,2,1
dignify,1,1
dignity,2,1
digress,-2,-1
dilapidated,-2,-1
dilemma,-1,-1
dilemma,-1,-1
diligence,1,1
diligent,1,1
diligently,1,1
dilly-dally,-2,-1
dim,-2,-1
dim,-1,-1
diminish,-1,-1
diminishing,-1,-1
din,-1,-1
dinky,-1,-1
diplomacy,0,0
diplomacy,0,0
diplomatic,1,1
diplomatic,1,1
dire,-2,-1
direct,0,0
direly,-2,-1
direness,-2,-1
dirt,-1,-1
dirty,-1,-1
dirty,-1,-1
disable,-1,-1
disabled,-1,-1
disaccord,-2,-1
disadvantage,-2,-1
disadvantaged,-1,-1
disadvantageous,-2,-1
disadvantageous,-2,-1
disaffect,-2,-1
disaffected,-2,-1
disaffirm,-2,-1
disagree,-2,-1
disagreeable,-2,-1
disagreeably,-2,-1
disagreement,-2,-1
disagreement,-2,-1
disallow,-2,-1
disappoint,-2,-1
disappointed,-2,-1
disappointing,-2,-1
disappointingly,-2,-1
disappointment,-2,-1
disappointment,-2,-1
disapprobation,-2,-1
disapproval,-2,-1
disapproval,-2,-1
disapprove,-2,-1
disapproving,-2,-1
disarm,-1,-1
disarray,-2,-1
disarray,-2,-1
disaster,-2,-1
disastrous,-2,-1
disastrously,-2,-1
disavow,-2,-1
disavowal,-2,-1
disbelief,-2,-1
disbelieve,-2,-1
disbeliever,-2,-1
discern,0,0
discerning,2,1
disclaim,-2,-1
discombobulate,-2,-1
discomfit,-2,-1
discomfititure,-2,-1
discomfort,-1,-1
discompose,-1,-1
disconcert,-2,-1
disconcerted,-2,-1
disconcerting,-2,-1
disconcertingly,-2,-1
disconsolate,-2,-1
disconsolately,-2,-1
disconsolation,-2,-1
discontent,-2,-1
discontent,-2,-1
discontented,-2,-1
discontentedly,-2,-1
discontinuity,-2,-1
discontinuity,-2,-1
discord,-2,-1
discordance,-2,-1
discordant,-2,-1
discountenance,-2,-1
discourage,-2,-1
discouragement,-2,-1
discouraging,-2,-1
discouragingly,-2,-1
discourteous,-2,-1
discourteously,-2,-1
discredit,-2,-1
discreet,1,1
discreet,1,1
discrepant,-1,-1
discretion,1,1
discriminate,-1,-1
discriminating,1,1
discriminatingly,1,1
discrimination,-1,-1
discrimination,-1,-1
discriminatory,-2,-1
disdain,-2,-1
disdain,-2,-1
disdainful,-2,-1
disdainfully,-2,-1
disease,-1,-1
diseased,-1,-1
disfavor,-2,-1
disgrace,-2,-1
disgrace,-2,-1
disgraced,-2,-1
disgraceful,-2,-1
disgracefully,-2,-1
disgruntle,-2,-1
disgruntled,-2,-1
disgust,-2,-1
disgust,-2,-1
disgusted,-2,-1
disgustedly,-2,-1
disgustful,-2,-1
disgustfully,-2,-1
disgusting,-2,-1
disgustingly,-2,-1
dishearten,-2,-1
disheartening,-2,-1
dishearteningly,-2,-1
dishonest,-2,-1
dishonest,-2,-1
dishonestly,-2,-1
dishonesty,-2,-1
dishonor,-2,-1
dishonor,-2,-1
dishonorable,-2,-1
dishonorablely,-2,-1
disillusion,-2,-1
disillusion,-2,-1
disillusioned,-2,-1
disinclination,-2,-1
disinclined,-2,-1
disingenuous,-2,-1
disingenuously,-2,-1
disintegrate,-1,-1
disinterested,-1,-1
disintegration,-1,-1
disinterest,-2,-1
disinterested,-2,-1
dislike,-2,-1
dislocated,-1,-1
disloyal,-2,-1
disloyal,-2,-1
disloyalty,-2,-1
dismal,-2,-1
dismally,-2,-1
dismalness,-2,-1
dismay,-2,-1
dismay,-2,-1
dismayed,-2,-1
dismaying,-2,-1
dismayingly,-2,-1
dismissive,-2,-1
dismissive,-2,-1
dismissively,-2,-1
disobedience,-2,-1
disobedient,-2,-1
disobey,-2,-1
disown,-2,-1
disorder,-1,-1
disorder,-1,-1
disordered,-1,-1
disorderly,-1,-1
disorganized,-2,-1
disorient,-2,-1
disoriented,-2,-1
disown,-2,-1
disparage,-2,-1
disparaging,-2,-1
disparagingly,-2,-1
dispensable,-1,-1
dispirit,-2,-1
dispirited,-2,-1
dispiritedly,-2,-1
dispiriting,-2,-1
displace,-1,-1
displaced,-1,-1
displease,-2,-1
displeasing,-2,-1
displeasure,-2,-1
displeasure,-2,-1
disposition,0,0
disproportionate,-1,-1
disprove,-2,-1
disputable,-2,-1
dispute,-2,-1
dispute,-2,-1
disputed,-2,-1
disquiet,-2,-1
disquieting,-2,-1
disquietingly,-2,-1
disquietude,-2,-1
disregard,-2,-1
disregard,-2,-1
disregardful,-2,-1
disreputable,-2,-1
disrepute,-2,-1
disrespect,-2,-1
disrespectable,-2,-1
disrespectablity,-2,-1
disrespectful,-2,-1
disrespectfully,-2,-1
disrespectfulness,-2,-1
disrespecting,-2,-1
disrespecting,-2,-1
disrupt,-2,-1
disruption,-2,-1
disruption,-2,-1
disruptive,-2,-1
dissatisfaction,-2,-1
dissatisfaction,-2,-1
dissatisfactory,-2,-1
dissatisfied,-2,-1
dissatisfy,-2,-1
dissatisfying,-2,-1
dissemble,-2,-1
dissembler,-2,-1
dissension,-2,-1
dissent,-2,-1
dissent,-2,-1
dissenter,-2,-1
dissention,-2,-1
disservice,-2,-1
disservice,-2,-1
dissidence,-2,-1
dissident,-2,-1
dissident,-2,-1
dissidents,-2,-1
dissidents,-2,-1
dissocial,-2,-1
dissolute,-2,-1
dissolution,-1,-1
dissonance,-2,-1
dissonant,-2,-1
dissonantly,-2,-1
dissuade,-2,-1
dissuasive,-2,-1
distaste,-2,-1
distasteful,-2,-1
distastefully,-2,-1
distinct,1,1
distinction,1,1
distinctive,1,1
distinctive,1,1
distinctive,1,1
distinctly,0,0
distinguish,1,1
distinguished,2,1
distort,-2,-1
distortion,-2,-1
distortion,-2,-1
distract,-1,-1
distracting,-2,-1
distraction,-2,-1
distraction,-2,-1
distraught,-2,-1
distraughtly,-2,-1
distraughtness,-2,-1
distress,-2,-1
distressed,-2,-1
distressing,-2,-1
distressingly,-2,-1
distrust,-2,-1
distrustful,-2,-1
distrusting,-2,-1
disturb,-2,-1
disturbed,-2,-1
disturbed-let,-2,-1
disturbed-let,-2,-1
disturbing,-2,-1
disturbingly,-2,-1
disunity,-2,-1
disvalue,-2,-1
divergent,-1,-1
diversified,1,1
divide,-1,-1
divided,-1,-1
divine,2,1
divine,2,1
divinely,2,1
division,-1,-1
divisive,-2,-1
divisively,-2,-1
divisiveness,-2,-1
divorce,-1,-1
divorce,-1,-1
divorced,-1,-1
dizzy,-2,-1
dizzing,-2,-1
dizzingly,-2,-1
doddering,-2,-1
dodge,2,1
dodge,2,1
dodgey,-2,-1
dogged,-2,-1
doggedly,-2,-1
dogmatic,-2,-1
doldrums,-2,-1
dominance,-1,-1
dominance,-1,-1
dominant,0,0
dominant,0,0
dominate,-1,-1
domination,-2,-1
domination,-2,-1
domineer,-2,-1
domineering,-2,-1
domineering,-2,-1
doom,-2,-1
doomsday,-2,-1
doomsday,-2,-1
dope,-1,-1
dote,2,1
dotingly,2,1
doubt,-2,-1
doubt,-2,-1
doubtful,-2,-1
doubtfully,-2,-1
doubtless,2,1
doubts,-2,-1
doubts,-2,-1
down,-1,-1
downbeat,-2,-1
downcast,-2,-1
downer,-2,-1
downfall,-2,-1
downfallen,-2,-1
downgrade,-1,-1
downhearted,-2,-1
downheartedly,-2,-1
downright,0,0
downside,-2,-1
drab,-2,-1
draconian,-2,-1
draconic,-2,-1
dragon,-2,-1
dragons,-2,-1
dragons,-2,-1
dragoon,-2,-1
drain,-2,-1
drain,-2,-1
drama,-2,-1
drama,-2,-1
dramatic,0,0
dramatically,0,0
drastic,-2,-1
drastically,-2,-1
dread,-2,-1
dread,-2,-1
dreadful,-2,-1
dreadfully,-2,-1
dreadfulness,-2,-1
dream,1,1
dream,1,1
dream,2,1
dreamland,2,1
dreams,1,1
dreams,1,1
dreamy,1,1
dreary,-2,-1
drive,1,1
driven,1,1
drones,-2,-1
drones,-2,-1
droop,-1,-1
drought,-1,-1
drought,-1,-1
drowning,-1,-1
drunk,-2,-1
drunkard,-2,-1
drunken,-2,-1
dubious,-2,-1
dubiously,-2,-1
dubitable,-2,-1
dud,-1,-1
dull,-1,-1
dullard,-2,-1
dumb,-2,-1
dumb,-2,-1
dumbfound,-2,-1
dumbfounded,-2,-1
dummy,-2,-1
dump,-1,-1
dunce,-2,-1
dungeon,-2,-1
dungeons,-2,-1
dungeons,-2,-1
dupe,-2,-1
durable,1,1
durability,1,1
dusty,-1,-1
duty,0,0
dwindle,-1,-1
dwindling,-1,-1
dynamic,1,1
dying,-1,-1
eager,2,1
eagerly,2,1
eagerness,2,1
earnest,2,1
earnestly,2,1
earnestness,2,1
earsplitting,-2,-1
ease,1,1
ease,1,1
easier,1,1
easiest,1,1
easily,1,1
easiness,1,1
easy,1,1
easygoing,2,1
ebullience,2,1
ebullient,2,1
ebulliently,2,1
eccentric,-1,-1
eccentricity,-1,-1
eclectic,2,1
economical,1,1
ecstasies,2,1
ecstasy,2,1
ecstatic,2,1
ecstatically,2,1
edgy,-2,-1
edify,2,1
educable,1,1
educated,1,1
educational,1,1
effective,1,1
effectively,0,0
effectiveness,1,1
effectual,1,1
efficacious,1,1
efficiency,1,1
efficient,1,1
effigy,-2,-1
effortless,2,1
effortlessly,2,1
effrontery,-2,-1
effusion,2,1
effusive,2,1
effusively,2,1
effusiveness,2,1
egalitarian,1,1
ego,-2,-1
ego,-2,-1
egocentric,-2,-1
egomania,-2,-1
egotism,-2,-1
egotistical,-2,-1
egotistically,-2,-1
egregious,-2,-1
egregiously,-2,-1
ejaculate,-2,-1
elaborate,0,0
elan,2,1
elate,1,1
elated,2,1
elatedly,2,1
elation,2,1
election-rigger,-2,-1
election-rigger,-2,-1
electrification,2,1
electrification,2,1
electrify,1,1
elegance,2,1
elegant,2,1
elegantly,2,1
elevate,1,1
elevated,1,1
eligible,1,1
eliminate,-1,-1
elimination,-1,-1
elite,1,1
eloquence,2,1
eloquent,2,1
eloquently,2,1
else,0,0
emaciated,-2,-1
emancipate,1,1
emasculate,-2,-1
embarrass,-2,-1
embarrassing,-2,-1
embarrassingly,-2,-1
embarrassment,-2,-1
embattled,-1,-1
embellish,2,1
embodiment,0,0
embolden,1,1
embrace,2,1
embroil,-2,-1
embroiled,-2,-1
embroilment,-2,-1
eminence,2,1
eminent,2,1
emotion,0,0
emotion,0,0
emotional,-2,-1
emotions,0,0
emotions,0,0
empathize,-2,-1
empathy,-2,-1
emphasise,0,0
emphasise,0,0
emphatic,-2,-1
emphatically,-2,-1
empower,1,1
empowerment,1,1
emptiness,-2,-1
emptiness,-2,-1
empty,-1,-1
enable,1,1
enchant,2,1
enchanted,2,1
enchanting,2,1
enchantingly,2,1
encourage,1,1
encouragement,2,1
encouragement,2,1
encouraging,2,1
encouraging,2,1
encouragingly,2,1
encroach,-1,-1
encroachment,-1,-1
endanger,-2,-1
endear,2,1
endearing,2,1
endless,-1,-1
endorse,2,1
endorsement,2,1
endorsement,2,1
endorser,2,1
endurable,2,1
endure,2,1
enduring,2,1
enemies,-1,-1
enemies,-1,-1
enemy,-1,-1
energetic,1,1
energetic,1,1
energize,1,1
enervate,-2,-1
enfeeble,-2,-1
enflame,-2,-1
engage,0,0
engaging,2,1
engross,0,0
engrossing,2,1
engulf,-1,-1
enhance,1,1
enhanced,1,1
enhancement,1,1
enjoin,-2,-1
enjoy,1,1
enjoyable,2,1
enjoyably,2,1
enjoyment,2,1
enlighten,1,1
enlightenment,1,1
enliven,1,1
enmity,-2,-1
ennoble,2,1
enormities,-2,-1
enormity,-2,-1
enormous,-2,-1
enormously,-2,-1
enough,0,0
enrage,-2,-1
enraged,-2,-1
enrapt,2,1
enrapture,1,1
enraptured,2,1
enrich,1,1
enrichment,1,1
enslave,-2,-1
ensure,1,1
entangle,-1,-1
entanglement,-1,-1
enterprising,1,1
entertain,1,1
entertaining,2,1
enthral,2,1
enthrall,2,1
enthralled,2,1
enthuse,2,1
enthusiasm,2,1
enthusiast,2,1
enthusiastic,2,1
enthusiastically,2,1
entice,2,1
enticing,2,1
enticingly,2,1
entire,0,0
entirely,0,0
entrance,1,1
entranced,2,1
entrancing,2,1
entrap,-2,-1
entrapment,-2,-1
entreat,2,1
entreatingly,2,1
entrenchment,0,0
entrenchment,0,0
entrust,1,1
enviable,2,1
enviably,2,1
envious,-2,-1
enviously,-2,-1
enviousness,-2,-1
envision,1,1
envisions,1,1
envisions,1,1
envy,-2,-1
envy,-2,-1
epic,2,1
epidemic,-1,-1
epitome,2,1
equality,1,1
equality,1,1
equitable,1,1
equivocal,-2,-1
eradicate,-1,-1
erase,-1,-1
erode,-1,-1
erosion,-1,-1
err,-2,-1
errant,-1,-1
erratic,-2,-1
erratically,-2,-1
erroneous,-2,-1
erroneous,-2,-1
erroneously,-2,-1
error,-1,-1
error,-1,-1
erudite,2,1
escapade,-1,-1
eschew,-2,-1
esoteric,-1,-1
essential,1,1
especially,2,1
esteem,2,1
esteem,2,1
estranged,-2,-1
established,1,1
eternal,-1,-1
eternity,2,1
eternity,2,1
ethical,2,1
eulogize,2,1
euphoria,2,1
euphoric,2,1
euphorically,2,1
evaluate,0,0
evaluation,0,0
evaluation,0,0
evade,-1,-1
evasion,-1,-1
evasive,-1,-1
even,1,1
evenly,1,1
eventful,1,1
everlasting,2,1
evident,1,1
evidently,2,1
evil,-2,-1
evil,-2,-1
evildoer,-2,-1
evils,-2,-1
evils,-2,-1
eviscerate,-2,-1
evocative,2,1
exacerbate,-2,-1
exact,0,0
exacting,-1,-1
exactly,0,0
exaggerate,-2,-1
exaggeration,-2,-1
exaggeration,-2,-1
exalt,2,1
exalt,2,1
exaltation,2,1
exalted,2,1
exaltedly,2,1
exalting,2,1
exaltingly,2,1
exasperate,-2,-1
exasperation,-2,-1
exasperating,-2,-1
exasperatingly,-2,-1
exceed,2,1
exceeding,2,1
exceedingly,2,1
excel,2,1
excellence,2,1
excellency,2,1
excellent,2,1
excellently,2,1
exceptional,2,1
exceptionally,2,1
excessive,-2,-1
excessively,-2,-1
excite,1,1
excited,2,1
excitedly,2,1
excitedness,2,1
excitement,2,1
exciting,2,1
excitingly,2,1
exclaim,-2,-1
exclude,-1,-1
exclusion,-1,-1
exclusive,1,1
exclusively,0,0
excoriate,-2,-1
excruciating,-2,-1
excruciatingly,-2,-1
excusable,2,1
excusable,2,1
excuse,-1,-1
excuse,-1,-1
excuse,1,1
excuses,-1,-1
excuses,-1,-1
execrate,-2,-1
exemplar,2,1
exemplary,2,1
exhaust,-1,-1
exhaustion,-1,-1
exhaustive,1,1
exhaustively,1,1
exhilarate,2,1
exhilarating,2,1
exhilaratingly,2,1
exhilaration,2,1
exhort,-2,-1
exile,-1,-1
exonerate,2,1
exorbitant,-2,-1
exorbitantance,-2,-1
exorbitantly,-2,-1
expansive,2,1
expectation,0,0
expectation,0,0
expedient,-1,-1
expediencies,-1,-1
expediencies,-1,-1
expel,-1,-1
expensive,-1,-1
expensive,-1,-1
experienced,1,1
expert,1,1
expertly,2,1
expire,-2,-1
explicit,2,1
explicitly,2,1
explode,-1,-1
exploit,-2,-1
exploitation,-2,-1
exploitation,-2,-1
expose,-1,-1
exposed,-1,-1
explosive,-1,-1
expound,0,0
expression,0,0
expression,0,0
expressions,0,0
expressions,0,0
expressive,1,1
expropriate,-1,-1
expropriate,-1,-1
expropriation,-1,-1
expropriation,-1,-1
expulse,-1,-1
expunge,-2,-1
exquisite,2,1
exquisitely,2,1
extemporize,0,0
extensive,0,0
extensively,0,0
exterminate,-2,-1
extermination,-2,-1
extinguish,-1,-1
extol,2,1
extoll,2,1
extort,-1,-1
extortion,-2,-1
extraneous,-1,-1
extraordinarily,2,1
extraordinary,2,1
extravagance,-2,-1
extravagant,-2,-1
extravagantly,-2,-1
extreme,-1,-1
extreme,-2,-1
extremely,-2,-1
extremism,-1,-1
extremism,-1,-1
extremist,-1,-1
extremists,-1,-1
extremists,-1,-1
exuberance,2,1
exuberant,2,1
exuberantly,2,1
exult,2,1
exultation,2,1
exultingly,2,1
eyebrows,0,0
eyebrows,0,0
fabricate,-1,-1
fabrication,-2,-1
fabulous,2,1
fabulously,2,1
facetious,-2,-1
facetiously,-2,-1
facilitate,1,1
fact,0,0
facts,0,0
factual,0,0
fading,-1,-1
fail,-1,-1
failing,-2,-1
failure,-1,-1
failure,-1,-1
failures,-1,-1
failures,-1,-1
faint,-1,-1
fainthearted,-2,-1
fair,1,1
fair,1,1
fairly,1,1
fairness,1,1
fairness,1,1
faith,2,1
faith,2,1
faithful,2,1
faithful,2,1
faithfully,2,1
faithfulness,2,1
faithless,-2,-1
fake,-2,-1
fall,-1,-1
fallacies,-2,-1
fallacies,-2,-1
fallacious,-2,-1
fallaciously,-2,-1
fallaciousness,-2,-1
fallacy,-2,-1
fallout,-2,-1
false,-2,-1
false,-2,-1
falsehood,-2,-1
falsely,-2,-1
falsify,-2,-1
falter,-2,-1
famed,1,1
familiar,0,0
familiar,0,0
fame,2,1
famed,2,1
famine,-2,-1
famished,-2,-1
famous,1,1
famously,2,1
fanatic,-2,-1
fanatical,-2,-1
fanatically,-2,-1
fanaticism,-2,-1
fanatics,-2,-1
fanciful,-2,-1
fancy,2,1
fancy,2,1
fanfare,2,1
fanfare,2,1
fantastic,2,1
fantastically,2,1
fantasy,2,1
fantasy,2,1
far-fetched,-2,-1
far-reaching,0,0
farfetched,-2,-1
farce,-2,-1
farcical,-2,-1
farcical-yet-provocative,-2,-1
farcically,-2,-1
farsighted,1,1
fascinate,2,1
fascinating,2,1
fascinatingly,2,1
fascination,2,1
fascism,-2,-1
fascism,-2,-1
fascist,-2,-1
fashionable,2,1
fashionably,2,1
fast,0,0
fast-growing,1,1
fast-paced,1,1
fastest-growing,1,1
fastidious,-2,-1
fastidiously,-2,-1
fastuous,-2,-1
fat,-1,-1
fatal,-1,-1
fatalistic,-2,-1
fatalistically,-2,-1
fatally,-1,-1
fateful,-2,-1
fatefully,-2,-1
fathom,1,1
fathomless,-2,-1
fatigue,-1,-1
fatty,-1,-1
fatuity,-2,-1
fatuous,-2,-1
fatuously,-2,-1
fault,-2,-1
faulty,-1,-1
favor,1,1
favor,1,1
favor,2,1
favorable,2,1
favorable,2,1
favored,1,1
favorite,2,1
fawn,0,0
fawningly,-2,-1
favour,2,1
faze,-1,-1
fear,-2,-1
fear,-2,-1
fearful,-2,-1
fearfully,-2,-1
fearless,2,1
fearlessly,2,1
fears,-2,-1
fears,-2,-1
fearsome,-2,-1
feasible,1,1
feasibly,1,1
feat,1,1
featly,2,1
feckless,-2,-1
feeble,-1,-1
feeblely,-1,-1
feebleminded,-2,-1
feel,0,0
feels,0,0
felt,0,0
feeling,0,0
feeling,0,0
feeling,0,0
feelings,0,0
feelings,0,0
feign,-1,-1
feint,-1,-1
feisty,2,1
feisty,2,1
felicitate,2,1
felicitous,2,1
felicity,2,1
fell,-2,-1
felon,-1,-1
felonious,-1,-1
ferocious,-2,-1
ferociously,-2,-1
ferocity,-2,-1
fertile,1,1
fertile,1,1
fervent,2,1
fervently,2,1
fervid,2,1
fervidly,2,1
fervor,2,1
feverish,-1,-1
festive,2,1
fetid,-2,-1
fever,-1,-1
fiasco,-2,-1
fiat,-1,-1
fiat,-1,-1
fib,-2,-1
fib,-2,-1
fibber,-2,-1
fickle,-2,-1
fiction,-1,-1
fiction,-1,-1
fictional,-1,-1
fictitious,-2,-1
fidelity,2,1
fidget,-2,-1
fidgety,-2,-1
fiend,-2,-1
fiendish,-2,-1
fierce,-1,-1
fiery,1,1
fight,-1,-1
fight,-1,-1
figurehead,-1,-1
figurehead,-1,-1
filth,-2,-1
filthy,-2,-1
finagle,-1,-1
finally,0,0
fine,1,1
fine,-1,-1
finely,2,1
firm,0,0
firm,0,0
firmly,0,0
first-class,1,1
first-rate,2,1
fissures,-1,-1
fissures,-1,-1
fist,-1,-1
fit,2,1
fitting,2,1
fixer,0,0
fixer,0,0
flabbergast,-2,-1
flabbergasted,-2,-1
flagging,-1,-1
flagrant,-2,-1
flagrantly,-2,-1
flair,1,1
flak,-2,-1
flak,-2,-1
flake,-1,-1
flakey,-1,-1
flaky,-1,-1
flame,1,1
flame,1,1
flash,-1,-1
flash,-1,-1
flashy,-1,-1
flat-out,-2,-1
flatter,2,1
flattering,2,1
flatteringly,2,1
flaunt,-2,-1
flaw,-1,-1
flaw,-1,-1
flaws,-1,-1
flawed,-1,-1
flawed,-1,-1
flawless,2,1
flawlessly,2,1
fleer,-2,-1
fleeting,-1,-1
flexible,2,1
flighty,-2,-1
flimflam,-2,-1
flimsy,-1,-1
flirt,-2,-1
